VIN,brand,model,trim,manufacture_year,mileage,transmission,drive_type,fuel_type,exterior_color,interior_color,accidents,owners,car_usage_type,price,car_age,state,MPG
 1GTR8CEK9MZ331561,GMC,Sierra 1500,Elevation Double Cab Standard Bed 2WD,2021,3001, Automatic,RWD,Gas,White,Black,0,1,Personaluse,43993,1, TX,21.5
 5N1DR2BM0LC611292,Nissan,Pathfinder,SV 4WD,2020,50487, Automatic,4WD,Gas,Silver,Black,0,1,Personaluse,27374,2, GA,23.5
 5YFBURHE4KP933488,Toyota,Corolla,LE CVT,2019,52679, Automatic,FWD,Gas,Gray,Black,0,2,Personaluse,20495,3, CA,34.0
 2GNAXJEV6J6175931,Chevrolet,Equinox,LT with 1LT FWD,2018,49549, Automatic,FWD,Gas,White,Black,0,2,Fleetuse,20999,4, FL,29.0
 2C3CDXBG6KH743642,Dodge,Charger,SXT RWD,2019,36986, Automatic,RWD,Gas,Black,Black,0,1,Fleetuse,27991,3, OK,24.5
 WDBUF56X59B411959,Mercedes-Benz,E-Class,E 350 Luxury Sedan RWD,2009,87553, Automatic,RWD,Gas,Silver,Black,0,1,Personaluse,11500,13, CA,20.5
 1GKKRTKD8GJ104972,GMC,Acadia,Denali FWD,2016,103671, Automatic,FWD,Gas,Black,Black,0,2,Fleetuse,20998,6, TX,18.5
 3N1AB7AP5KY314628,Nissan,Sentra,SV CVT,2019,70864, Automatic,FWD,Gas,White,Black,0,1,Personaluse,16498,3, CA,33.0
 2C4RDGEG1KR752566,Dodge,Grand Caravan,GT,2019,29816, Automatic,FWD,Gas,Blue,Black,0,3,Personaluse,26491,3, SC,21.0
 5N1AZ2MS6KN161732,Nissan,Murano,S AWD,2019,11634, Automatic,AWD,Gas,Black,Gray,0,1,Personaluse,21858,3, NJ,24.0
 2GNAXKEV3L6213916,Chevrolet,Equinox,LT with 1LT FWD,2020,60674, Automatic,FWD,Gas,White,Black,0,1,Fleetuse,23877,2, OR,29.0
 3C4NJDCB7LT170578,Jeep,Compass,Limited 4WD,2020,47688, Automatic,4WD,Gas,Black,Black,0,2,Personaluse,24500,2, NV,26.0
 5TFUW5F12JX740784,Toyota,Tundra,SR5 Double Cab 6.5' Bed Flex Fuel 5.7L V8 4WD,2018,76347, Automatic,4WD,Gas,Silver,Gray,0,1,Personaluse,34244,4, TX,15.0
 2GNAXVEX5L6210910,Chevrolet,Equinox,LT with 2LT AWD,2020,8946, Automatic,AWD,Gas,White,Gray,0,1,Personaluse,33000,2, ND,25.0
 3GCUYEEDXLG187265,Chevrolet,Silverado 1500,RST Crew Cab Short Bed 4WD,2020,42976, Automatic,4WD,Gas,Black,Black,0,1,Personaluse,44995,2, CO,20.5
 3TMCZ5AN8KM239984,Toyota,Tacoma,TRD Sport Double Cab 5' Bed 4WD 6 Automatic,2019,26561, Automatic,4WD,Gas,Gray,Gray,0,1,Personaluse,35800,3, NC,20.0
 1N4BL4BV7LC234645,Nissan,Altima,2.5 S FWD,2020,46933, Automatic,FWD,Gas,Silver,Black,0,1,Personaluse,22947,2, VA,33.5
 WBXHT3Z34H4A52430,BMW,X1,xDrive28i AWD,2017,60182, Automatic,AWD,Gas,Blue,Black,0,2,Personaluse,23999,5, TX,26.5
 3GCUKRECXJG493461,Chevrolet,Silverado 1500,LT Z71 Crew Cab Short Box 4WD,2018,124833, Automatic,4WD,Gas,Gray,Black,0,1,Personaluse,32997,4, GA,19.5
 WBA3D3C51EK156759,BMW,3 ,328d Sedan,2014,120715, Automatic,RWD,Diesel,Black,Black,0,1,Personaluse,13995,8, TX,38.5
 5TDZZRFH4KS341951,Toyota,Highlander,LE Plus V6 FWD,2019,37030, Automatic,FWD,Gas,Gray,Black,1,2,Personaluse,32649,3, NV,24.0
 2C4RC1DG9LR148363,Chrysler,Voyager,LXI FWD,2020,67775, Automatic,FWD,Gas,Silver,Gray,0,1,Personaluse,25000,2, SC,23.5
 5FNRL6H74KB136221,Honda,Odyssey,EX-L,2019,34180, Automatic,FWD,Gas,Gray,Gray,0,1,Personaluse,35250,3, AZ,23.5
 1FM5K8GT2JGA52832,Ford,Explorer,Sport 4WD,2018,55735, Automatic,4WD,Gas,Black,Black,0,2,Personaluse,32580,4, FL,19.0
 WBA5A7C56GG150342,BMW,5 ,528i xDrive Sedan,2016,93860, Automatic,AWD,Gas,Blue,Beige,0,2,Fleetuse,16995,6, TX,28.0
 1GNEVGKW5KJ253921,Chevrolet,Traverse,LT Cloth with 1LT AWD,2019,110525, Automatic,AWD,Gas,Black,Black,0,1,Personaluse,24788,3, OH,21.0
 5UXTR9C56KLR04496,BMW,X3,xDrive30i AWD,2019,44326, Automatic,AWD,Gas,Black,Brown,0,1,Personaluse,32997,3, CA,20.5
 1FTEW1EP5LKD76556,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,2020,28193, Automatic,4WD,Gas,White,Black,0,1,Personaluse,44995,2, ND,20.5
 3CZRM3H36EG703823,Honda,CR-V,LX FWD,2014,114892, Automatic,FWD,Gas,Silver,Gray,0,3,Personaluse,13998,8, VA,27.0
 WDC0G4JB0K1002437,Mercedes-Benz,GLC,GLC 300 RWD,2019,32242, Automatic,RWD,Gas,White,Black,0,2,Personaluse,32995,3, CA,24.5
 3GNKBFRSXLS596927,Chevrolet,Blazer,Premier FWD,2020,13215, Automatic,FWD,Gas,Black,Black,0,1,Personaluse,39919,2, TX,22.5
 4T1BF3EK1BU623833,Toyota,Camry,LE I4 Automatic,2011,200245, Automatic,FWD,Gas,White,Gray,0,3,Personaluse,7995,11, CA,27.0
 3GNAXREV7JL312952,Chevrolet,Equinox,LS with 1LS AWD,2018,31776, Automatic,AWD,Gas,Black,Gray,0,1,Personaluse,23495,4, TX,27.0
 1GCUYDED5KZ195234,Chevrolet,Silverado 1500,LT Crew Cab Short Box 4WD,2019,21758, Automatic,4WD,Gas,White,Black,0,2,Personaluse,40997,3, VA,20.5
 JTDEPRAE4LJ060894,Toyota,Corolla,LE CVT,2020,21532, Automatic,FWD,Gas,Gray,Black,0,3,Personaluse,21299,2, FL,34.0
 2GNAXKEV1K6116891,Chevrolet,Equinox,LT with 1LT FWD,2019,41864, Automatic,FWD,Gas,Black,Black,0,1,Personaluse,24511,3, TX,29.0
 5UXCR6C53KLL00774,BMW,X5,xDrive40i,2019,47163, Automatic,AWD,Gas,Black,Black,0,1,Personaluse,46999,3, CA,23.0
 5J6RW2H51KL015314,Honda,CR-V,EX AWD,2019,32541, Automatic,AWD,Gas,Black,Black,0,1,Personaluse,28994,3, MN,31.0
 1C4HJXDN9LW223394,Jeep,Wrangler,Unlimited Sport S,2020,20033, Automatic,4WD,Gas,White,Black,0,1,Personaluse,40000,2, CA,20.0
 W1N4M4HB5MW156999,Mercedes-Benz,GLB,GLB 250 4MATIC,2021,6094, Automatic,AWD,Gas,White,Beige,0,1,Personaluse,44994,1, FL,26.5
 1FA6P8TH7L5176093,Ford,Mustang,EcoBoost Fastback,2020,26618, Automatic,RWD,Gas,White,Black,0,2,Personaluse,30399,2, TX,25.5
 5XXGT4L34KG277903,Kia,Optima,LX,2019,58078, Automatic,FWD,Gas,Blue,Black,0,2,Fleetuse,18798,3, CA,28.5
 1C4RJFBG2KC759137,Jeep,Grand Cherokee,Limited 4WD,2019,49040, Automatic,4WD,Gas,Blue,Black,0,1,Personaluse,32998,3, CT,21.5
 1C6RREFTXKN872081,Ram,1500,"Big Horn/Lone Star Crew Cab 5'7"" Box 2WD",2019,59273, Automatic,RWD,Gas,White,Black,0,1,Personaluse,31994,3, AZ,22.5
 1FTEW1E58JKC80996,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,2018,68611, Automatic,4WD,Gas,Blue,Gray,0,1,Personaluse,34998,4, TX,20.5
 JN8AT2MVXJW314299,Nissan,Rogue,S AWD,2018,50766, Automatic,AWD,Gas,White,Black,0,2,Personaluse,19998,4, NC,28.5
 3FA6P0H76JR270980,Ford,Fusion,SE FWD,2018,40140, Automatic,FWD,Gas,Silver,Black,0,2,Fleetuse,19400,4, TX,26.5
 WBA8E9C58GK645815,BMW,3 ,328i Sedan RWD (SULEV),2016,113797, Automatic,RWD,Gas,White,Beige,0,3,Personaluse,14699,6, FL,29.0
 1FMCU9J95LUB19979,Ford,Escape,Titanium AWD,2020,48334, Automatic,AWD,Gas,Black,Black,0,1,Fleetuse,28952,2, GA,27.0
 KNAFX4A86E5163695,Kia,Forte,EX Sedan Automatic,2014,131937, Automatic,FWD,Gas,Black,Black,0,1,Personaluse,8750,8, CA,30.0
 5NPDH4AE9DH384803,Hyundai,Elantra,GLS Sedan Automatic,2013,113504, Automatic,FWD,Gas,Silver,Gray,0,1,Personaluse,8988,9, OK,33.0
 1FTEW1EP3MFB19664,Ford,F-150,Lariat SuperCrew 5.5' Box 4WD,2021,8879, Automatic,4WD,Gas,Gray,Black,0,1,Personaluse,58000,1, IN,21.5
 4JGFB4KB5LA064278,Mercedes-Benz,GLE,GLE 350 4MATIC,2020,49910, Automatic,AWD,Gas,Black,Black,0,1,Personaluse,50900,2, NJ,22.5
 3GCPCREC4HG448262,Chevrolet,Silverado 1500,LT Crew Cab Short Box 2WD,2017,69413, Automatic,RWD,Gas,Black,Black,0,2,Personaluse,31529,5, FL,21.0
 3FA6P0H77HR203301,Ford,Fusion,SE FWD,2017,50470, Automatic,FWD,Gas,Black,Gray,0,2,Personaluse,16490,5, UT,26.5
 1FTEW1EF3GFA36456,Ford,F-150,Lariat SuperCrew 5.5' Box 4WD,2016,184953, Automatic,4WD,Gas,White,Black,0,1,Personaluse,24450,6, TX,20.5
 3GKALPEV1JL361898,GMC,Terrain,SLT FWD,2018,57258, Automatic,FWD,Gas,White,Gray,0,3,Fleetuse,20000,4, FL,28.0
 1FTER4EH7KLA90637,Ford,Ranger,XLT SuperCrew 5' Box 2WD,2019,18048, Automatic,RWD,Gas,Red,Black,0,1,Personaluse,32497,3, CA,23.5
 WDD1J6HB2KF072611,Mercedes-Benz,E-Class,E 450 Coupe RWD,2019,38457, Automatic,RWD,Gas,White,Black,0,2,Personaluse,47980,3, CA,24.0
 1C6SRFLT5KN679042,Ram,1500,"Rebel Crew Cab 5'7"" Box 4WD",2019,32981, Automatic,4WD,Gas,Gray,Black,0,1,Personaluse,41990,3, PA,21.5
 1FTEW1EG5HKC82555,Ford,F-150,Lariat SuperCrew 5.5' Box 4WD,2017,99586, Automatic,4WD,Gas,White,Black,0,1,Personaluse,34964,5, IA,20.5
 1FTEW1E46LKE07948,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,2020,35109, Automatic,4WD,Gas,Black,Black,0,1,Fleetuse,39900,2, MO,20.5
 JN8AT2MV9JW330994,Nissan,Rogue,SV AWD,2018,49230, Automatic,AWD,Gas,Black,Black,0,1,Personaluse,21999,4, OH,28.5
 1C4HJXEG1MW504154,Jeep,Wrangler,Unlimited Sahara High Altitude,2021,12949, Automatic,4WD,Gas,White,Black,0,1,Personaluse,49995,1, ID,22.5
 1FTEW1CP1JFC42622,Ford,F-150,Lariat SuperCrew 5.5' Box 2WD,2018,88016, Automatic,RWD,Gas,White,Beige,0,2,Fleetuse,32250,4, OK,23.0
 2T2ZZMCA0HC050452,Lexus,RX,RX 350 FWD,2017,89041, Automatic,FWD,Gas,White,White,0,1,Personaluse,32423,5, TX,23.5
 1C6SRFFT4MN635001,Ram,1500,"Big Horn Crew Cab 5'7"" Box 4WD",2021,20992, Automatic,4WD,Gas,Gray,Black,0,1,Personaluse,46777,1, MO,21.5
 1C4RJFBG5KC541709,Jeep,Grand Cherokee,Limited 4WD,2019,37481, Automatic,4WD,Gas,White,Black,0,2,Personaluse,33885,3, NH,21.5
 3C4NJDDB3LT184296,Jeep,Compass,Trailhawk 4WD,2020,30725, Automatic,4WD,Gas,White,Black,0,2,Personaluse,28992,2, AZ,26.0
 2FMPK4K93KBB49169,Ford,Edge,Titanium AWD,2019,37955, Automatic,AWD,Gas,Red,Black,0,1,Personaluse,29903,3, TX,24.5
 1C4PJMDN2KD133668,Jeep,Cherokee,Limited 4WD,2019,27358, Automatic,4WD,Gas,Silver,Black,0,1,Personaluse,29950,3, CT,23.0
 1GCPYCEF6KZ214074,Chevrolet,Silverado 1500,Custom Trail Boss Crew Cab Short Box 4WD,2019,91454, Automatic,4WD,Gas,Gray,Black,1,1,Personaluse,32488,3, PA,16.0
 5N1AR2MN4FC671699,Nissan,Pathfinder,SV FWD,2015,127608, Automatic,FWD,Gas,White,Black,1,2,Personaluse,11990,7, GA,23.5
 1GCGTDEN7J1204887,Chevrolet,Colorado,Z71 Crew Cab Short Box 4WD Automatic,2018,77365, Automatic,4WD,Gas,Black,Black,0,2,Personaluse,27995,4, MI,20.5
 5NPE24AF6HH441947,Hyundai,Sonata,Base 2.4L,2017,116000, Automatic,FWD,Gas,Blue,Gray,0,3,Fleetuse,10899,5, CA,30.5
 1HGCV1F10JA118874,Honda,Accord,LX 1.5T CVT,2018,79867, Automatic,FWD,Gas,Gray,Black,3,1,Personaluse,17419,4, FL,34.0
 W1K6G7GB0MA046200,Mercedes-Benz,S-Class,S 580 Sedan 4MATIC,2021,5152, Automatic,AWD,Gas,Black,Black,0,1,Personaluse,114888,1, CA,21.0
 1C4BJWDG9GL129461,Jeep,Wrangler,Unlimited Sport,2016,81300, Automatic,4WD,Gas,White,Black,2,2,Personaluse,25500,6, FL,18.5
 JTDEPRAE4LJ007306,Toyota,Corolla,LE CVT,2020,25338, Automatic,FWD,Gas,Black,Gray,1,1,Personaluse,22000,2, MD,34.0
 5TDJZRFH9KS593692,Toyota,Highlander,XLE V6 AWD,2019,23415, Automatic,AWD,Gas,Black,Black,1,1,Personaluse,35000,3, NJ,23.0
 JTHBH96SX65026291,Lexus,GS,GS 300 RWD,2006,176362, Automatic,RWD,Gas,Blue,Beige,0,6,Fleetuse,6995,16, CA,26.0
 5N1DR2MM2KC599836,Nissan,Pathfinder,S 4WD,2019,127731, Automatic,4WD,Gas,White,Black,0,1,Fleetuse,18499,3, NJ,22.5
 1GCPYCEH8MZ432828,Chevrolet,Silverado 1500,Custom Trail Boss Crew Cab Short Bed 4WD,2021,9365, Automatic,4WD,Gas,Black,Black,0,1,Personaluse,49998,1, SC,16.0
 2G1FC1ED9B9176842,Chevrolet,Camaro,LT with 2LT Coupe,2011,83124, Automatic,RWD,Gas,White,Gray,0,3,Personaluse,16985,11, FL,22.5
 1FMJU2AT1HEA01035,Ford,Expedition,Limited 4WD,2017,140601, Automatic,4WD,Gas,Gray,Black,0,1,Personaluse,22622,5, CA,17.5
 1FMCU9JX3EUC20441,Ford,Escape,Titanium 4WD,2014,109150, Automatic,4WD,Gas,Black,Black,4,2,Fleetuse,15000,8, IN,26.0
 1FTEW1C59JFB30309,Ford,F-150,XLT SuperCrew 5.5' Box 2WD,2018,179674, Automatic,RWD,Gas,Gray,Gray,0,2,Personaluse,23900,4, FL,22.5
 1FTEW1EP4KKC93912,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,2019,110762, Automatic,4WD,Gas,Red,Black,0,0,Personaluse,30000,3, IA,20.5
 1N4BL4BV0LC178029,Nissan,Altima,2.5 S FWD,2020,23132, Automatic,FWD,Gas,Black,Black,0,1,Personaluse,23873,2, VA,33.5
 3GCPCREC6HG301733,Chevrolet,Silverado 1500,LT Crew Cab Short Box 2WD,2017,50413, Automatic,RWD,Gas,White,Black,0,4,Personaluse,31999,5, NC,21.0
 1FTEW1EG8KFB43939,Ford,F-150,Limited SuperCrew 5.5' Box 4WD,2019,47607, Automatic,4WD,Gas,Silver,Beige,0,1,Personaluse,52500,3, VA,20.5
 1HGCP26768A016543,Honda,Accord,EX Sedan I4 Automatic,2008,183745, Automatic,FWD,Gas,Gray,Gray,0,3,Personaluse,6499,14, NC,26.0
 1FMCU9GD6KUA21313,Ford,Escape,SE AWD,2019,32249, Automatic,AWD,Gas,Gray,Gray,0,1,Personaluse,25480,3, OR,25.0
 1C6RREFT9LN232753,Ram,1500,"Lone Star Crew Cab 5'7"" Box 2WD",2020,39747, Automatic,RWD,Gas,Gray,Gray,0,1,Personaluse,38999,2, TX,22.5
 1C4HJXEG6JW245088,Jeep,Wrangler,Unlimited Sahara (JL),2018,49721, Automatic,4WD,Gas,Gray,Black,0,1,Personaluse,40000,4, MO,20.0
 5YFEPRAE6LP105667,Toyota,Corolla,LE CVT,2020,41493, Automatic,FWD,Gas,White,Black,0,1,Fleetuse,21712,2, TX,34.0
 1G1ZD5ST0JF135177,Chevrolet,Malibu,LT with 1LT,2018,119219, Automatic,FWD,Gas,Black,Black,1,2,Personaluse,12995,4, CA,31.5
 2C4RDGEG9LR205885,Dodge,Grand Caravan,GT Wagon,2020,47059, Automatic,FWD,Gas,Gray,Black,0,1,Personaluse,24985,2, TX,21.0
 1GCPYBEK7LZ340582,Chevrolet,Silverado 1500,Custom Crew Cab Short Bed 4WD,2020,26417, Automatic,4WD,Gas,Black,Black,0,1,Personaluse,39987,2, NH,21.5
 3GCPCRECXJG380751,Chevrolet,Silverado 1500,LT Crew Cab Short Box 2WD,2018,103498, Automatic,RWD,Gas,White,Black,0,1,Personaluse,32995,4, AL,21.0
 1FTER4EH3KLA63578,Ford,Ranger,Lariat SuperCrew 5' Box 2WD,2019,36800, Automatic,RWD,Gas,Red,Gray,0,1,Personaluse,31999,3, FL,23.5
 3GNKBCRS6KS637230,Chevrolet,Blazer,2LT FWD,2019,36467, Automatic,FWD,Gas,Gray,Black,0,1,Personaluse,29590,3, TX,23.0
 1FTEW1EG0GFB22705,Ford,F-150,Limited SuperCrew 5.5' Box 4WD *Late Avail*,2016,142181, Automatic,4WD,Gas,White,Beige,1,2,Personaluse,28997,6, FL,19.0
 1G11C5SA3GU150114,Chevrolet,Malibu ,LT,2016,167583, Automatic,FWD,Gas,White,Black,1,3,Personaluse,8250,6, MS,29.0
 NMTKHMBXXJR040019,Toyota,C-HR,XLE FWD,2018,17500, Automatic,FWD,Gas,Black,Black,0,1,Personaluse,23453,4, FL,29.0
 1FTEW1CP3HFB67948,Ford,F-150,XLT SuperCrew 5.5' Box RWD,2017,156598, Automatic,RWD,Gas,White,Gray,0,2,Fleetuse,24700,5, TX,21.5
 1GYKNCRS5JZ203392,Cadillac,XT5,FWD Luxury,2018,53287, Automatic,FWD,Gas,White,Black,0,2,Personaluse,29997,4, FL,22.5
 WDDSJ4EB7KN708572,Mercedes-Benz,CLA,CLA 250 FWD,2019,37437, Automatic,FWD,Gas,Black,Black,0,1,Personaluse,27914,3, NV,30.5
 2LMPJ6L99KBL40810,Lincoln,Nautilus,Reserve FWD,2019,21771, Automatic,FWD,Gas,Blue,Beige,0,1,Personaluse,40100,3, FL,23.5
 2T1BURHE7GC736614,Toyota,Corolla,LE Premium CVT,2016,88491, Automatic,FWD,Gas,White,Black,0,1,Personaluse,16033,6, MA,33.5
 JTDEPRAE4LJ010920,Toyota,Corolla,LE CVT,2020,35031, Automatic,FWD,Gas,Black,Gray,0,1,Personaluse,21587,2, FL,34.0
 5FNRL5H61EB070572,Honda,Odyssey,EX-L,2014,134511, Automatic,FWD,Gas,Silver,Gray,0,2,Personaluse,14395,8, HI,23.5
 5NPD84LF1LH508034,Hyundai,Elantra,SEL 2.0L IVT,2020,83122, Automatic,FWD,Gas,Silver,Gray,0,2,Personaluse,16809,2, FL,35.0
 3GNAXVEX6KL210411,Chevrolet,Equinox,LT with 2LT AWD,2019,38828, Automatic,AWD,Gas,White,Black,0,1,Personaluse,25867,3, NJ,25.0
 1FT8W3B61KEC94132,Ford,Super Duty F-350,XLT 4WD Crew Cab 6.75' Box SRW,2019,94835, Automatic,4WD,Gas,Black,Gray,0,1,Personaluse,44595,3, MD,23.5
 3VV3B7AX2KM099739,Volkswagen,Tiguan,SE FWD,2019,33213, Automatic,FWD,Gas,White,Brown,1,1,Personaluse,25420,3, FL,25.5
 1FADP3F22HL214690,Ford,Focus,SE Sedan,2017,85827, Automatic,FWD,Gas,White,Black,0,1,Fleetuse,12999,5, CA,35.0
 5XYP54HC9MG169035,Kia,Telluride,SX FWD,2021,10864, Automatic,FWD,Gas,Silver,Black,1,1,Personaluse,34990,1, NC,23.0
 3GTU2NEC6JG382236,GMC,Sierra 1500,SLT Crew Cab Short Box 4WD,2018,25124, Automatic,4WD,Gas,Blue,Brown,0,1,Personaluse,44991,4, TX,18.5
 1FTEW1C43KFC84846,Ford,F-150,Platinum SuperCrew 5.5' Box 2WD,2019,30775, Automatic,RWD,Gas,White,Black,0,1,Personaluse,51469,3, FL,18.0
 1GNSCBKC7GR167455,Chevrolet,Tahoe,LT RWD,2016,108023, Automatic,RWD,Gas,Gray,Black,0,3,Personaluse,29901,6, TX,19.5
 1C6RR6FT5ES113639,Ram,1500,"Express Quad Cab 6'4"" Box 2WD",2014,132875, Automatic,RWD,Gas,Black,Gray,0,1,Personaluse,14690,8, LA,21.0
 1FTEW1EPXKKE98974,Ford,F-150,XL SuperCrew 5.5' Box 4WD,2019,42297, Automatic,4WD,Gas,Black,Black,0,1,Personaluse,36998,3, FL,20.5
 2G1WG5EK8B1287746,Chevrolet,Impala,4dr Sedan LT Fleet,2011,136196, Automatic,FWD,Gas,Black,Black,2,2,Personaluse,5715,11, OH,24.0
 1C6RR6TT3LS102947,Ram,1500 ,"SLT 4x2 Crew Cab 6'4"" Box",2020,65917, Automatic,RWD,Gas,White,Gray,0,1,Fleetuse,24500,2, FL,18.5
 1G1ZD5ST0LF031906,Chevrolet,Malibu,LT,2020,48139, Automatic,FWD,Gas,Gray,Black,1,1,Personaluse,20499,2, CO,32.5
 1FMCU9J92JUA39956,Ford,Escape,Titanium 4WD,2018,106982, Automatic,4WD,Gas,Gray,Black,0,1,Personaluse,18985,4, FL,23.5
 4T1G11AK1LU395168,Toyota,Camry,SE FWD Automatic,2020,10070, Automatic,FWD,Gas,Gray,Black,0,1,Personaluse,27487,2, NJ,33.5
 1FMCU9GD2KUB82287,Ford,Escape,SE AWD,2019,60206, Automatic,AWD,Gas,Gray,Gray,0,1,Personaluse,23700,3, AR,25.0
 3GCPCREC9GG304429,Chevrolet,Silverado 1500,LT Crew Cab Short Box 2WD,2016,130152, Automatic,RWD,Gas,Brown,Black,1,1,Personaluse,22980,6, TX,21.0
 1N4AL3AP2FN907231,Nissan,Altima,2.5,2015,113961, Automatic,FWD,Gas,White,Black,1,3,Personaluse,12999,7, TX,32.5
 2FMPK4J90KBB66190,Ford,Edge,SEL AWD,2019,26774, Automatic,AWD,Gas,White,Black,2,1,Personaluse,24990,3, NY,24.5
 2T3H1RFV4MW155188,Toyota,RAV4,LE FWD,2021,32449, Automatic,FWD,Gas,Silver,Black,0,1,Personaluse,31159,1, TX,31.0
 1HGCP36839A042209,Honda,Accord,EX-L V6 Sedan Automatic,2009,105305, Automatic,FWD,Gas,White,Beige,0,2,Personaluse,11990,13, TX,24.0
 JTJBT20X150077151,Lexus,GX,GX 470,2005,127605, Automatic,4WD,Gas,White,Gray,1,5,Personaluse,14995,17, AZ,17.0
 1FTEW1EP0LKE37487,Ford,F-150,XLT SuperCrew 5.5' Box 4WD,2020,26843, Automatic,4WD,Gas,Gray,Gray,0,1,Personaluse,42998,2, MO,20.5
 5YFBURHE8GP516995,Toyota,Corolla,LE CVT,2016,91005, Automatic,FWD,Gas,White,Gray,1,2,Fleetuse,14438,6, VA,33.5
 W1N0G8DB4LF860287,Mercedes-Benz,GLC,GLC 300 SUV RWD,2020,7376, Automatic,RWD,Gas,White,Black,0,1,Personaluse,44511,2, FL,25.5
 1GYKNDRS5KZ113893,Cadillac,XT5,Luxury AWD,2019,53020, Automatic,AWD,Gas,Gray,Gray,0,1,Personaluse,28298,3, FL,21.5
 5LM5J7XC6LGL05020,Lincoln,Aviator,Reserve AWD,2020,33101, Automatic,AWD,Gas,Black,Red,0,1,Personaluse,53536,2, FL,20.5
 3VWLL7AJ5DM356657,Volkswagen,Jetta,TDI Sedan DSG,2013,89303, Automatic,FWD,Diesel,White,Beige,0,2,Fleetuse,10900,9, AZ,36.0
 1FMSK7DH0LGC07068,Ford,Explorer,XLT RWD,2020,15790, Automatic,RWD,Gas,Silver,Black,0,1,Personaluse,35995,2, FL,24.5
 JN1BJ1CV7LW273363,Nissan,Rogue Sport,S FWD,2020,23521, Automatic,FWD,Gas,White,Black,0,1,Personaluse,22987,2, FL,28.5
 JN8AZ2NE6K9234091,INFINITI,QX80,LUXE AWD,2019,50030, Automatic,AWD,Gas,Blue,Gray,0,2,Personaluse,44988,3, TX,16.0
 KNDPM3AC3N7027074,Kia,Sportage,LX FWD,2022,977, Automatic,FWD,Gas,White,Black,0,1,Personaluse,24691,0, FL,26.5
 SCFBB03B47GC06234,Aston,Martin Vantage,Coupe Manual,2007,14500, Manual,RWD,Gas,Black,Black,0,3,Personaluse,61999,15, WA,16.0
 5N1AT2MT7LC818058,Nissan,Rogue,S FWD,2020,66438, Automatic,FWD,Gas,White,Black,0,1,Personaluse,20569,2, FL,29.5
 4T1G11AK1LU360145,Toyota,Camry,SE FWD Automatic,2020,59933, Automatic,FWD,Gas,Gray,Black,0,1,Personaluse,28268,2, TX,33.5
 JTDEPRAE1LJ020529,Toyota,Corolla,LE CVT,2020,84283, Automatic,FWD,Gas,Black,Gray,0,1,Personaluse,18495,2, NH,34.0
 1FTEW1E5XKFA33957,Ford,F-150,Platinum SuperCrew 5.5' Box 4WD,2019,111213, Automatic,4WD,Gas,Gray,Black,0,1,Personaluse,37500,3, IN,19.0
 1FMCU0HD7JUB27536,Ford,Escape,SEL FWD,2018,38906, Automatic,FWD,Gas,Blue,Gray,0,1,Personaluse,22799,4, NC,26.5
 2C4RC1BG7FR526106,Chrysler,Town Country,Touring,2015,150691, Automatic,FWD,Gas,Gray,Black,0,1,Personaluse,8495,7, IN,21.0
 WA1LGAFE3FD021695,Audi,Q7,Premium Plus 3.0T quattro,2015,158087, Automatic,AWD,Gas,Black,Black,0,2,Fleetuse,14991,7, AZ,19.0
 JTMA1RFV4KD028887,Toyota,RAV4,XLE Premium AWD,2019,42038, Automatic,AWD,Gas,Black,Black,0,1,Personaluse,34295,3, MD,30.0
 3TYCZ5AN5NT072122,Toyota,Tacoma,SR5 Double Cab 5' Bed V6 4WD Automatic,2022,22, Automatic,4WD,Gas,White,Gray,0,0,Personaluse,39990,0, HI,20.0
 JTMRFREVXJJ748376,Toyota,RAV4,XLE AWD,2018,50929, Automatic,AWD,Gas,Gray,Gray,0,1,Personaluse,26231,4, AL,25.0
 1FA6P8TH1L5111658,Ford,Mustang,EcoBoost Fastback,2020,49344, Automatic,RWD,Gas,Silver,Gray,0,1,Fleetuse,26995,2, FL,25.5
 4T1B61HKXKU739659,Toyota,Camry,XSE Automatic,2019,72950, Automatic,FWD,Gas,White,Black,0,1,Personaluse,24595,3, VA,33.5
 5UXTR9C57KLE18427,BMW,X3,xDrive30i AWD,2019,65750, Automatic,AWD,Gas,Black,Black,0,1,Fleetuse,28995,3, NY,25.5
 3VV2B7AX5LM080020,Volkswagen,Tiguan,2.0T SE 4MOTION,2020,58614, Automatic,AWD,Gas,Gray,Black,1,2,Fleetuse,22798,2, FL,23.5
 4T1B11HK7KU783679,Toyota,Camry,LE Automatic,2019,145564, Automatic,FWD,Gas,White,Gray,0,1,Personaluse,16598,3, VA,33.5
 1C4RJFBG0JC325085,Jeep,Grand Cherokee,Sterling Edition 4WD,2018,50274, Automatic,4WD,Gas,White,Black,0,2,Personaluse,32988,4, CA,21.5
 4T1BF1FK0CU066904,Toyota,Camry,LE I4 Automatic,2012,173045, Automatic,FWD,Gas,Gray,Gray,0,3,Personaluse,9998,10, TX,30.0
 5XXGT4L37LG390309,Kia,Optima,LX Automatic,2020,40535, Automatic,FWD,Gas,Gray,Black,0,2,Fleetuse,21471,2, AR,28.0
